division,calendar_week,paid_views,organic_views,google_impressions,email_impressions,facebook_impressions,affiliate_impressions,overall_views,sales,year,month,season,spend_google,spend_email,spend_facebook,spend_affiliate
U,2019-11-09,9483,13595,3989440,520538.7106,317537,6669,22577,184072,2019,11,Fall,7978.88,520.54,476.31,8.0
U,2019-11-16,10362,20453,4231805,672801.4818,614787,6028,30510,174195,2019,11,Fall,8463.61,672.8,922.18,7.23
U,2019-11-23,6310,17159,3516353,364603.931,1211726,6983,22717,179500,2019,11,Fall,7032.71,364.6,1817.59,8.38
U,2019-11-30,6401,12854,3871180,671648.5354,695961,6760,19023,352327,2019,11,Fall,7742.36,671.65,1043.94,8.11
U,2019-12-07,6323,10400,1793287,615850.7957,678373,6937,16830,304875,2019,12,Winter,3586.57,615.85,1017.56,8.32
U,2019-12-14,7718,12075,638354,367718.9165,661219,5102,18990,263497,2019,12,Winter,1276.71,367.72,991.83,6.12
U,2019-12-21,5679,10852,485241,372097.9891,352870,4502,16102,167233,2019,12,Winter,970.48,372.1,529.31,5.4
U,2019-12-28,6765,11775,954357,254964.8705,95753,8051,17751,94995,2019,12,Winter,1908.71,254.96,143.63,9.66
U,2020-01-04,26753,16207,487539,294044.7803,82939,6888,42495,108033,2020,1,Winter,975.08,294.04,124.41,8.27
U,2020-01-11,6524,17992,444352,390521.3109,119781,8517,24334,77730,2020,1,Winter,888.7,390.52,179.67,10.22
U,2020-01-18,14038,16452,514644,370205.0861,134124,7719,30944,83149,2020,1,Winter,1029.29,370.21,201.19,9.26
U,2020-01-25,19061,15807,908184,305583.1228,109484,7369,35596,62027,2020,1,Winter,1816.37,305.58,164.23,8.84
U,2020-02-01,23623,17642,986184,953889.742,38195,6703,41208,68139,2020,2,Winter,1972.37,953.89,57.29,8.04
U,2020-02-08,21486,19441,1007170,349070.5163,174958,5970,39564,68240,2020,2,Winter,2014.34,349.07,262.44,7.16
U,2020-02-15,18852,21924,733544,276527.3574,296337,6875,41232,128498,2020,2,Winter,1467.09,276.53,444.51,8.25
U,2020-02-22,17010,21887,736329,397459.4301,318883,8596,37623,96314,2020,2,Winter,1472.66,397.46,478.32,10.32
U,2020-02-29,8741,15249,701149,286994.4078,141430,7593,23723,77343,2020,2,Winter,1402.3,286.99,212.14,9.11
V,2018-01-06,736,332,668,1152115.075,225511,64580,901,170591,2018,1,Winter,1.34,1152.12,338.27,77.5
V,2018-01-13,84,81,868,1665970.431,35447,55217,574,168660,2018,1,Winter,1.74,1665.97,53.17,66.26
V,2018-01-20,582,157,25,1413049.217,150559,84256,100,166517,2018,1,Winter,0.05,1413.05,225.84,101.11
V,2018-01-27,349,551,788,1374992.402,225285,54093,752,201010,2018,1,Winter,1.58,1374.99,337.93,64.91
V,2018-02-03,374,936,208,1343447.638,126874,35762,509,165984,2018,2,Winter,0.42,1343.45,190.31,42.91
V,2018-02-10,401,37,234,1429981.143,112140,50477,775,154577,2018,2,Winter,0.47,1429.98,168.21,60.57
V,2018-02-17,682,618,295,2087329.743,325621,46514,818,233566,2018,2,Winter,0.59,2087.33,488.43,55.82
V,2018-02-24,212,678,75,1826130.957,678,37320,400,246833,2018,2,Winter,0.15,1826.13,1.02,44.78
V,2018-03-03,600,60,967,1392518.975,53064,41185,438,198885,2018,3,Spring,1.93,1392.52,79.6,49.42
V,2018-03-10,42,27,271,1553245.94,261751,43889,900,201311,2018,3,Spring,0.54,1553.25,392.63,52.67
V,2018-03-17,168,702,936,1531325.721,31671,42046,162,200459,2018,3,Spring,1.87,1531.33,47.51,50.46
V,2018-03-24,439,209,331,1396346.356,160593,64119,126,200983,2018,3,Spring,0.66,1396.35,240.89,76.94
V,2018-03-31,963,950,200,1405591.903,87654,45345,484,173826,2018,3,Spring,0.4,1405.59,131.48,54.41
V,2018-04-07,705,256,490531,1379114.283,301985,34892,526,146004,2018,4,Spring,981.06,1379.11,452.98,41.87
V,2018-04-14,353,622,783034,1669860.828,165990,36015,370,190617,2018,4,Spring,1566.07,1669.86,248.98,43.22
V,2018-04-21,6,747,778856,1356178.677,119849,42880,979,232301,2018,4,Spring,1557.71,1356.18,179.77,51.46
V,2018-04-28,601,304,867753,1557556.076,76164,36006,121,196056,2018,4,Spring,1735.51,1557.56,114.25,43.21
V,2018-05-05,702,420,950911,1314805.435,139995,32567,491,231594,2018,5,Spring,1901.82,1314.81,209.99,39.08
V,2018-05-12,870,567,1277099,1143174.976,129975,49865,417,221578,2018,5,Spring,2554.2,1143.17,194.96,59.84
V,2018-05-19,187,224,1292935,1246162.938,15900,38139,130,221203,2018,5,Spring,2585.87,1246.16,23.85,45.77
V,2018-05-26,413,17,1236736,1505306.89,58004,40699,131,209006,2018,5,Spring,2473.47,1505.31,87.01,48.84
V,2018-06-02,579,632,993286,1100280.743,180338,46834,495,227733,2018,6,Summer,1986.57,1100.28,270.51,56.2
V,2018-06-09,875,449,943346,1236427.3,290122,41506,61,213530,2018,6,Summer,1886.69,1236.43,435.18,49.81
V,2018-06-16,210,660,892954,1113579.553,148294,46263,510,223315,2018,6,Summer,1785.91,1113.58,222.44,55.52
V,2018-06-23,934,963,975466,1298733.954,104687,48963,912,182603,2018,6,Summer,1950.93,1298.73,157.03,58.76
V,2018-06-30,500,526,1140748,1222974.089,125683,56456,12,251328,2018,6,Summer,2281.5,1222.97,188.52,67.75
V,2018-07-07,554,765,1626373,1066567.937,112892,48370,197,181219,2018,7,Summer,3252.75,1066.57,169.34,58.04
V,2018-07-14,772,494,1868309,1524617.709,428090,47881,966,248386,2018,7,Summer,3736.62,1524.62,642.14,57.46
V,2018-07-21,837,234,1436507,1158360.739,407768,41776,491,336535,2018,7,Summer,2873.01,1158.36,611.65,50.13
V,2018-07-28,374,648,1468944,1209430.156,326739,37971,178,244407,2018,7,Summer,2937.89,1209.43,490.11,45.57
V,2018-08-04,74,772,1397576,942791.3544,364001,40016,888,224824,2018,8,Summer,2795.15,942.79,546.0,48.02
V,2018-08-11,527,619,1399636,1175375.501,398028,36496,428,203509,2018,8,Summer,2799.27,1175.38,597.04,43.8
V,2018-08-18,136,667,2016067,1361422.985,563044,41548,658,244587,2018,8,Summer,4032.13,1361.42,844.57,49.86
V,2018-08-25,492,40,2123033,1378992.144,1023645,46024,11,290363,2018,8,Summer,4246.07,1378.99,1535.47,55.23
V,2018-09-01,225,93,2361540,1091179.968,823013,38240,38,223042,2018,9,Fall,4723.08,1091.18,1234.52,45.89
V,2018-09-08,106,524,2090473,1144784.198,981747,34872,838,233439,2018,9,Fall,4180.95,1144.78,1472.62,41.85
V,2018-09-15,443,973,2304345,1112643.25,731562,30629,526,266783,2018,9,Fall,4608.69,1112.64,1097.34,36.75
V,2018-09-22,318,454,2185009,1077206.875,767227,23276,788,249102,2018,9,Fall,4370.02,1077.21,1150.84,27.93
V,2018-09-29,527,349,2707163,950914.596,679898,30854,349,301205,2018,9,Fall,5414.33,950.91,1019.85,37.02
V,2018-10-06,464,4074,2574351,873025.2346,283223,26667,4162,324855,2018,10,Fall,5148.7,873.03,424.83,32.0
V,2018-10-13,251,9938,2120187,865525.8863,380512,25260,10348,361844,2018,10,Fall,4240.37,865.53,570.77,30.31
V,2018-10-20,482,10781,2829519,851492.1997,328381,24036,10186,406486,2018,10,Fall,5659.04,851.49,492.57,28.84
V,2018-10-27,349,10013,2574043,900900.0418,335988,22947,10136,330809,2018,10,Fall,5148.09,900.9,503.98,27.54
V,2018-11-03,814,11450,2340268,883766.2012,469116,29222,12012,374306,2018,11,Fall,4680.54,883.77,703.67,35.07
V,2018-11-10,985,27856,4303541,1833691.823,535000,23266,28096,559466,2018,11,Fall,8607.08,1833.69,802.5,27.92
V,2018-11-17,347,21850,6510287,1800845.523,806564,20632,21772,638083,2018,11,Fall,13020.57,1800.85,1209.85,24.76
V,2018-11-24,6118,13793,7063965,1831735.658,2076340,21023,19171,1065250,2018,11,Fall,14127.93,1831.74,3114.51,25.23
V,2018-12-01,10560,9055,5051454,2264955.96,304739,30155,19023,793200,2018,12,Winter,10102.91,2264.96,457.11,36.19
V,2018-12-08,113861,9679,2532387,1400772.291,177982,28649,123525,562866,2018,12,Winter,5064.77,1400.77,266.97,34.38
V,2018-12-15,99606,16128,1957059,1163400.775,367580,18221,115058,602368,2018,12,Winter,3914.12,1163.4,551.37,21.87
V,2018-12-22,56249,14060,1629069,1134808.127,174564,19841,70584,330665,2018,12,Winter,3258.14,1134.81,261.85,23.81
V,2018-12-29,54798,12782,1642213,1599177.118,100211,24444,66579,182717,2018,12,Winter,3284.43,1599.18,150.32,29.33
V,2019-01-05,39209,14131,1480730,1597110.642,42302,27634,52873,217659,2019,1,Winter,2961.46,1597.11,63.45,33.16
V,2019-01-12,58899,14591,1403952,1197130.259,112961,39106,72829,174147,2019,1,Winter,2807.9,1197.13,169.44,46.93
V,2019-01-19,60111,11356,1450490,1502320.173,229027,40643,70312,232678,2019,1,Winter,2900.98,1502.32,343.54,48.77
V,2019-01-26,57571,13856,1434155,1222898.007,886113,47074,70707,204849,2019,1,Winter,2868.31,1222.9,1329.17,56.49
V,2019-02-02,35315,10702,1608488,1176593.547,669128,42743,45517,210968,2019,2,Winter,3216.98,1176.59,1003.69,51.29
V,2019-02-09,49857,12446,1304371,1181816.462,350571,40865,61721,186475,2019,2,Winter,2608.74,1181.82,525.86,49.04
V,2019-02-16,78298,19650,1027235,1509997.625,346942,39989,96821,306331,2019,2,Winter,2054.47,1510.0,520.41,47.99
V,2019-02-23,29002,13208,1125042,991943.2714,114715,39339,40792,243332,2019,2,Winter,2250.08,991.94,172.07,47.21
V,2019-03-02,959,15756,1534477,1360834.901,52480,38092,15958,210875,2019,3,Spring,3068.95,1360.83,78.72,45.71
V,2019-03-09,603,13415,1552672,1269886.86,86908,38808,13150,179176,2019,3,Spring,3105.34,1269.89,130.36,46.57
V,2019-03-16,165,19961,1557071,1167098.135,167787,48704,19789,252032,2019,3,Spring,3114.14,1167.1,251.68,58.44
V,2019-03-23,661,31813,1887419,1166573.891,246415,41567,31925,237502,2019,3,Spring,3774.84,1166.57,369.62,49.88
V,2019-03-30,772,39796,1363696,1431597.23,316899,41816,39246,207858,2019,3,Spring,2727.39,1431.6,475.35,50.18
V,2019-04-06,18979,40684,1604513,1199472.95,172505,33055,58202,199125,2019,4,Spring,3209.03,1199.47,258.76,39.67
V,2019-04-13,20697,38092,1872772,1164165.608,260005,33506,57977,182813,2019,4,Spring,3745.54,1164.17,390.01,40.21
V,2019-04-20,34877,39179,1896608,1264704.128,373304,30089,73536,245723,2019,4,Spring,3793.22,1264.7,559.96,36.11
V,2019-04-27,47172,30955,1590059,1468516.504,334145,31285,77599,255120,2019,4,Spring,3180.12,1468.52,501.22,37.54
V,2019-05-04,70514,36358,1947475,1046113.077,224999,24424,106379,248693,2019,5,Spring,3894.95,1046.11,337.5,29.31
V,2019-05-11,82014,49196,1710605,859398.9427,308736,27439,131205,248509,2019,5,Spring,3421.21,859.4,463.1,32.93
V,2019-05-18,93448,55446,1435146,1015178.575,476003,25353,147914,229769,2019,5,Spring,2870.29,1015.18,714.0,30.42
V,2019-05-25,98003,52007,2095186,985722.3329,603877,26706,150471,243655,2019,5,Spring,4190.37,985.72,905.82,32.05
V,2019-06-01,118964,63538,2017119,862740.8505,192532,26327,181524,238599,2019,6,Summer,4034.24,862.74,288.8,31.59
V,2019-06-08,361081,85635,1913726,802222.0618,462175,33544,446589,214182,2019,6,Summer,3827.45,802.22,693.26,40.25
V,2019-06-15,237467,89611,1559180,862124.9011,576020,38589,326692,286076,2019,6,Summer,3118.36,862.12,864.03,46.31
V,2019-06-22,140432,86520,1160039,1036683.47,526181,30454,225956,303660,2019,6,Summer,2320.08,1036.68,789.27,36.54
V,2019-06-29,153697,86804,1842031,1066320.865,368298,26283,239820,271182,2019,6,Summer,3684.06,1066.32,552.45,31.54
V,2019-07-06,134773,84979,2295791,995081.4131,257579,28719,219326,227806,2019,7,Summer,4591.58,995.08,386.37,34.46
V,2019-07-13,126492,140834,2697183,627859.3131,634853,39877,266380,337496,2019,7,Summer,5394.37,627.86,952.28,47.85
V,2019-07-20,121771,178528,2214329,1323255.385,420774,36610,299980,309162,2019,7,Summer,4428.66,1323.26,631.16,43.93
V,2019-07-27,156316,139514,2196666,838401.8767,637308,29922,295232,224150,2019,7,Summer,4393.33,838.4,955.96,35.91
V,2019-08-03,258535,178550,1035486,659120.7956,216961,26616,436507,251106,2019,8,Summer,2070.97,659.12,325.44,31.94
V,2019-08-10,156215,201438,1083782,806500.0337,303021,29058,357574,204353,2019,8,Summer,2167.56,806.5,454.53,34.87
V,2019-08-17,152089,181024,1338713,880281.2624,403234,29357,332514,237443,2019,8,Summer,2677.43,880.28,604.85,35.23
V,2019-08-24,144890,126483,1784152,873609.2523,261783,29990,270870,322669,2019,8,Summer,3568.3,873.61,392.67,35.99
V,2019-08-31,128300,72678,1397073,949134.2143,287263,27862,200592,257475,2019,8,Summer,2794.15,949.13,430.89,33.43
V,2019-09-07,147376,64624,1875748,1183646.251,609250,24384,211358,291345,2019,9,Fall,3751.5,1183.65,913.88,29.26
V,2019-09-14,140801,45997,1158900,1505610.218,577096,24934,186438,317179,2019,9,Fall,2317.8,1505.61,865.64,29.92
V,2019-09-21,153210,45559,1180038,1526464.169,1044752,24966,197910,231197,2019,9,Fall,2360.08,1526.46,1567.13,29.96
V,2019-09-28,184552,67077,2067405,903244.3975,3759476,68098,251739,238651,2019,9,Fall,4134.81,903.24,5639.21,81.72
V,2019-10-05,43204,87443,2229876,1304842.492,728840,22668,129931,496134,2019,10,Fall,4459.75,1304.84,1093.26,27.2
V,2019-10-12,46050,49995,2024687,1389994.701,813793,21748,96101,397684,2019,10,Fall,4049.37,1389.99,1220.69,26.1
V,2019-10-19,79453,50370,1846187,1237374.755,694759,33188,129203,441712,2019,10,Fall,3692.37,1237.37,1042.14,39.83
V,2019-10-26,63399,46334,3490938,1216196.44,609634,28020,109742,367031,2019,10,Fall,6981.88,1216.2,914.45,33.62
V,2019-11-02,69814,55257,3671566,1114460.451,671919,33096,124794,343814,2019,11,Fall,7343.13,1114.46,1007.88,39.72
V,2019-11-09,65903,69586,7559093,1791633.535,1100181,27322,135501,574431,2019,11,Fall,15118.19,1791.63,1650.27,32.79
V,2019-11-16,71342,103176,7964044,2314323.909,2236555,24355,174496,623073,2019,11,Fall,15928.09,2314.32,3354.83,29.23
V,2019-11-23,49073,89208,6659214,1254025.315,4313221,31194,137919,618935,2019,11,Fall,13318.43,1254.03,6469.83,37.43
V,2019-11-30,53710,67542,7220263,2311291.229,2526466,24104,120765,1235068,2019,11,Fall,14440.53,2311.29,3789.7,28.92
V,2019-12-07,49708,59216,3485836,2119095.586,2277143,26659,108291,1167739,2019,12,Winter,6971.67,2119.1,3415.71,31.99
V,2019-12-14,54243,66029,1401271,1265732.017,2261103,18082,119188,828476,2019,12,Winter,2802.54,1265.73,3391.65,21.7
V,2019-12-21,48755,58306,1151953,1280814.738,1464358,18622,105408,549016,2019,12,Winter,2303.91,1280.81,2196.54,22.35
V,2019-12-28,51423,67132,1929073,876166.033,313384,23882,117747,333409,2019,12,Winter,3858.15,876.17,470.08,28.66
V,2020-01-04,167993,83626,1039685,1011138.429,290266,21397,250780,364187,2020,1,Winter,2079.37,1011.14,435.4,25.68
V,2020-01-11,47444,99416,1064422,1343102.329,416767,26666,146547,274770,2020,1,Winter,2128.84,1343.1,625.15,32.0
V,2020-01-18,99754,84853,1111235,1272019.731,489264,29942,184344,314131,2020,1,Winter,2222.47,1272.02,733.9,35.93
V,2020-01-25,124323,80026,1806426,1052494.995,389906,25775,204396,227644,2020,1,Winter,3612.85,1052.49,584.86,30.93
V,2020-02-01,151704,99259,1945607,3281242.611,137931,23579,250487,231687,2020,2,Winter,3891.21,3281.24,206.9,28.29
V,2020-02-08,142102,104290,2014401,1201822.478,586700,23830,246152,236583,2020,2,Winter,4028.8,1201.82,880.05,28.6
V,2020-02-15,131637,128246,1410767,950670.1631,960182,22332,259625,407787,2020,2,Winter,2821.53,950.67,1440.27,26.8
V,2020-02-22,105341,122596,1462366,1368911.038,1042834,28425,227079,347123,2020,2,Winter,2924.73,1368.91,1564.25,34.11
V,2020-02-29,81977,114117,1373563,986196.5355,422380,26319,195092,276226,2020,2,Winter,2747.13,986.2,633.57,31.58
W,2018-01-06,413,369,520,498584.7723,79047,40036,716,61445,2018,1,Winter,1.04,498.58,118.57,48.04
W,2018-01-13,339,527,582,720662.515,12742,31652,756,69788,2018,1,Winter,1.16,720.66,19.11,37.98
W,2018-01-20,323,279,72,611061.3554,40231,40252,826,62881,2018,1,Winter,0.14,611.06,60.35,48.3
W,2018-01-27,69,992,406,594821.0299,65495,27294,328,71202,2018,1,Winter,0.81,594.82,98.24,32.75
W,2018-02-03,345,429,816,581146.1186,39898,19301,747,88706,2018,2,Winter,1.63,581.15,59.85,23.16
W,2018-02-10,929,242,862,617990.9801,37965,26033,682,63172,2018,2,Winter,1.72,617.99,56.95,31.24
W,2018-02-17,459,272,8,903033.9884,99140,23215,73,114818,2018,2,Winter,0.02,903.03,148.71,27.86
W,2018-02-24,920,724,316,789454.5295,88,18637,340,115952,2018,2,Winter,0.63,789.45,0.13,22.36
W,2018-03-03,629,620,535,602026.3559,15164,19630,199,90214,2018,3,Spring,1.07,602.03,22.75,23.56
W,2018-03-10,778,812,639,671621.4404,67207,20562,472,92554,2018,3,Spring,1.28,671.62,100.81,24.67
W,2018-03-17,520,166,19,662449.4069,9379,25972,724,75567,2018,3,Spring,0.04,662.45,14.07,31.17
W,2018-03-24,521,88,48,603986.3342,55656,28283,29,72202,2018,3,Spring,0.1,603.99,83.48,33.94
W,2018-03-31,88,159,539,607694.5317,32640,24858,275,63541,2018,3,Spring,1.08,607.69,48.96,29.83
W,2018-04-07,921,42,83413,596095.1842,84135,18893,871,56556,2018,4,Spring,166.83,596.1,126.2,22.67
W,2018-04-14,757,323,143730,721927.4415,48384,21331,621,66096,2018,4,Spring,287.46,721.93,72.58,25.6
W,2018-04-21,102,416,143663,586523.0609,34309,24748,787,78435,2018,4,Spring,287.33,586.52,51.46,29.7
W,2018-04-28,861,684,147672,674085.0252,22848,17799,628,72205,2018,4,Spring,295.34,674.09,34.27,21.36
W,2018-05-05,880,482,166769,568389.911,44457,18105,499,83961,2018,5,Spring,333.54,568.39,66.69,21.73
W,2018-05-12,656,468,227896,494360.971,42354,24837,406,71278,2018,5,Spring,455.79,494.36,63.53,29.8
W,2018-05-19,549,979,229403,539046.2,4877,19215,178,74267,2018,5,Spring,458.81,539.05,7.32,23.06
W,2018-05-26,545,250,234394,651152.6882,15040,20847,238,61388,2018,5,Spring,468.79,651.15,22.56,25.02
W,2018-06-02,679,195,170453,475638.3736,47373,23917,770,72399,2018,6,Summer,340.91,475.64,71.06,28.7
W,2018-06-09,414,78,161804,534517.7239,72225,22853,417,66962,2018,6,Summer,323.61,534.52,108.34,27.42
W,2018-06-16,94,534,153892,482023.9868,36949,22614,802,65921,2018,6,Summer,307.78,482.02,55.42,27.14
W,2018-06-23,229,761,160234,561543.647,25498,26198,339,57028,2018,6,Summer,320.47,561.54,38.25,31.44
W,2018-06-30,399,781,194082,528831.5346,33068,26833,585,72941,2018,6,Summer,388.16,528.83,49.6,32.2
W,2018-07-07,365,227,270658,461363.1754,27474,24733,718,54693,2018,7,Summer,541.32,461.36,41.21,29.68
W,2018-07-14,184,273,329120,659213.6918,103898,27981,857,76951,2018,7,Summer,658.24,659.21,155.85,33.58
W,2018-07-21,835,169,263278,501434.3228,89934,23260,974,101356,2018,7,Summer,526.56,501.43,134.9,27.91
W,2018-07-28,736,992,262576,523620.7142,59680,25294,211,69556,2018,7,Summer,525.15,523.62,89.52,30.35
W,2018-08-04,394,280,234705,407864.1686,67978,24751,863,66306,2018,8,Summer,469.41,407.86,101.97,29.7
W,2018-08-11,885,886,250774,508505.2964,83955,20530,565,67274,2018,8,Summer,501.55,508.51,125.93,24.64
W,2018-08-18,123,627,376691,589009.9767,130213,20292,727,84233,2018,8,Summer,753.38,589.01,195.32,24.35
W,2018-08-25,820,595,379160,596398.7866,247124,26099,278,99821,2018,8,Summer,758.32,596.4,370.69,31.32
W,2018-09-01,409,156,397080,472530.3721,192490,21289,818,73424,2018,9,Fall,794.16,472.53,288.74,25.55
W,2018-09-08,133,557,370081,494878.0156,228599,19431,498,75941,2018,9,Fall,740.16,494.88,342.9,23.32
W,2018-09-15,981,185,423288,481741.2741,185893,17163,887,95005,2018,9,Fall,846.58,481.74,278.84,20.6
W,2018-09-22,747,891,404781,465909.8715,191733,13291,894,91046,2018,9,Fall,809.56,465.91,287.6,15.95
W,2018-09-29,652,873,468957,411679.8184,182081,22586,353,100242,2018,9,Fall,937.91,411.68,273.12,27.1
W,2018-10-06,586,1027,471988,377419.1584,77317,15099,1068,110788,2018,10,Fall,943.98,377.42,115.98,18.12
W,2018-10-13,759,2109,366794,374452.0816,99763,16715,2511,107337,2018,10,Fall,733.59,374.45,149.64,20.06
W,2018-10-20,550,2222,526547,368479.7225,83400,16137,1525,117602,2018,10,Fall,1053.09,368.48,125.1,19.36
W,2018-10-27,1,1988,461865,389968.181,89096,12010,2441,112718,2018,10,Fall,923.73,389.97,133.64,14.41
W,2018-11-03,555,2247,444559,382024.4375,135212,14529,2075,136678,2018,11,Fall,889.12,382.02,202.82,17.43
W,2018-11-10,99,6890,796711,792937.0618,195906,13972,6593,204307,2018,11,Fall,1593.42,792.94,293.86,16.77
W,2018-11-17,997,4751,1288684,779197.8844,276694,10153,5120,250929,2018,11,Fall,2577.37,779.2,415.04,12.18
W,2018-11-24,819,2935,1371925,791875.3947,576729,12380,2938,398848,2018,11,Fall,2743.85,791.88,865.09,14.86
W,2018-12-01,1782,2517,852212,979026.9288,102777,13278,3166,287646,2018,12,Winter,1704.42,979.03,154.17,15.93
W,2018-12-08,16986,2186,450290,605760.1309,55461,13944,19015,200761,2018,12,Winter,900.58,605.76,83.19,16.73
W,2018-12-15,16231,3119,332410,503190.0184,99202,10772,18732,227567,2018,12,Winter,664.82,503.19,148.8,12.93
W,2018-12-22,6112,3292,292642,490686.7132,49288,11426,9812,167921,2018,12,Winter,585.28,490.69,73.93,13.71
W,2018-12-29,6353,3376,297186,691487.3079,27345,15542,9229,68246,2018,12,Winter,594.37,691.49,41.02,18.65
W,2019-01-05,4080,3404,266013,690496.7117,11434,17033,7438,81996,2019,1,Winter,532.03,690.5,17.15,20.44
W,2019-01-12,7018,3322,254534,517486.4992,28144,25980,9625,75965,2019,1,Winter,509.07,517.49,42.22,31.18
W,2019-01-19,7848,2020,266604,649521.3593,63806,27591,9670,80676,2019,1,Winter,533.21,649.52,95.71,33.11
W,2019-01-26,7268,3293,261195,529384.2769,233786,30327,10277,75870,2019,1,Winter,522.39,529.38,350.68,36.39
W,2019-02-02,5126,2960,284400,508331.8904,170774,27089,7881,81348,2019,2,Winter,568.8,508.33,256.16,32.51
W,2019-02-09,5948,3028,233762,510903.4095,84891,25389,8338,74766,2019,2,Winter,467.52,510.9,127.34,30.47
W,2019-02-16,8610,3999,173545,653338.7017,109711,24959,12612,108839,2019,2,Winter,347.09,653.34,164.57,29.95
W,2019-02-23,3632,2884,211563,429246.6781,40782,24078,6271,85332,2019,2,Winter,423.13,429.25,61.17,28.89
W,2019-03-02,633,3946,299803,588572.11,20288,25341,3764,78296,2019,3,Spring,599.61,588.57,30.43,30.41
W,2019-03-09,729,3042,282945,549347.1814,29714,25285,3331,78946,2019,3,Spring,565.89,549.35,44.57,30.34
W,2019-03-16,181,3721,293691,505044.4718,67516,32244,4547,94526,2019,3,Spring,587.38,505.04,101.27,38.69
W,2019-03-23,3,6075,360435,504144.5824,86789,23366,6513,87706,2019,3,Spring,720.87,504.14,130.18,28.04
W,2019-03-30,16,6436,239418,619324.0664,107829,27285,6603,70132,2019,3,Spring,478.84,619.32,161.74,32.74
W,2019-04-06,2254,7715,261513,518560.1854,46051,21105,9759,73391,2019,4,Spring,523.03,518.56,69.08,25.33
W,2019-04-13,2752,6802,364130,503057.8842,87639,21067,8662,59361,2019,4,Spring,728.26,503.06,131.46,25.28
W,2019-04-20,4990,7704,342991,547100.8189,129767,16698,11299,86467,2019,4,Spring,685.98,547.1,194.65,20.04
W,2019-04-27,5517,5508,274195,635159.3649,119313,18681,11010,91444,2019,4,Spring,548.39,635.16,178.97,22.42
W,2019-05-04,7211,5798,356569,452260.0591,73686,13827,13075,87305,2019,5,Spring,713.14,452.26,110.53,16.59
W,2019-05-11,9129,8582,309944,372288.6372,98860,15155,16973,91872,2019,5,Spring,619.89,372.29,148.29,18.19
W,2019-05-18,9870,10050,246877,439102.8836,149443,13462,19456,69509,2019,5,Spring,493.75,439.1,224.16,16.15
W,2019-05-25,10036,8568,355468,426688.9622,177909,14191,18110,77241,2019,5,Spring,710.94,426.69,266.86,17.03
W,2019-06-01,12567,10782,342150,373425.6863,52096,13285,22996,79868,2019,6,Summer,684.3,373.43,78.14,15.94
W,2019-06-08,58627,15952,311179,346656.6788,132173,16128,73782,71836,2019,6,Summer,622.36,346.66,198.26,19.35
W,2019-06-15,39346,15634,220313,373188.7408,152223,17970,55181,94185,2019,6,Summer,440.63,373.19,228.33,21.56
W,2019-06-22,18033,15135,147299,448580.9542,130590,14541,33339,85051,2019,6,Summer,294.6,448.58,195.88,17.45
W,2019-06-29,18985,14153,281201,461366.4491,80166,12718,32891,72470,2019,6,Summer,562.4,461.37,120.25,15.26
W,2019-07-06,17914,14618,367557,430291.4116,67550,14320,32024,69155,2019,7,Summer,735.11,430.29,101.32,17.18
W,2019-07-13,16877,25391,430748,271909.5867,174324,19016,42140,103493,2019,7,Summer,861.5,271.91,261.49,22.82
W,2019-07-20,15191,33479,365473,572438.4941,96350,25696,48184,94204,2019,7,Summer,730.95,572.44,144.52,30.84
W,2019-07-27,22605,27733,373225,363002.6668,134547,21660,50920,74150,2019,7,Summer,746.45,363.0,201.82,25.99
W,2019-08-03,41887,35191,178102,285303.4102,53392,16217,75760,84051,2019,8,Summer,356.2,285.3,80.09,19.46
W,2019-08-10,22616,38941,215361,349033.5382,67749,18957,61063,58632,2019,8,Summer,430.72,349.03,101.62,22.75
W,2019-08-17,22616,36431,264516,381399.6908,104808,15254,58450,82126,2019,8,Summer,529.03,381.4,157.21,18.3
W,2019-08-24,23590,26538,347304,378380.6219,74660,17135,49233,111582,2019,8,Summer,694.61,378.38,111.99,20.56
W,2019-08-31,21832,15312,246988,410176.5831,77083,14646,35881,85836,2019,8,Summer,493.98,410.18,115.62,17.58
W,2019-09-07,22682,12992,337903,512351.3855,196579,25067,35703,98133,2019,9,Fall,675.81,512.35,294.87,30.08
W,2019-09-14,21616,9895,206177,651088.4071,178319,12974,32122,117690,2019,9,Fall,412.35,651.09,267.48,15.57
W,2019-09-21,22308,10404,204984,660540.3447,309078,13015,31137,87901,2019,9,Fall,409.97,660.54,463.62,15.62
W,2019-09-28,26865,12564,384458,391019.7735,1015145,14907,39002,82905,2019,9,Fall,768.92,391.02,1522.72,17.89
W,2019-10-05,7415,14068,410632,564457.7075,223842,13798,20469,158045,2019,10,Fall,821.26,564.46,335.76,16.56
W,2019-10-12,6411,8905,355925,601477.4266,243180,13017,14352,135519,2019,10,Fall,711.85,601.48,364.77,15.62
W,2019-10-19,9871,8584,328989,535869.7323,205735,16461,17876,143754,2019,10,Fall,657.98,535.87,308.6,19.75
W,2019-10-26,8452,9066,633118,525878.4912,187430,16063,17852,116050,2019,10,Fall,1266.24,525.88,281.14,19.28
W,2019-11-02,9361,11245,731400,481766.4045,206349,22928,20012,105907,2019,11,Fall,1462.8,481.77,309.52,27.51
W,2019-11-09,8908,14531,1540784,775173.0756,333423,23686,22873,197943,2019,11,Fall,3081.57,775.17,500.13,28.42
